id,sender_id,receiver_id,amount,start_time
1018,211,610,100395,1002397
1019,685,1716,102065,1003983
1020,1848,1765,99965,1007533
1021,2072,990,100833,1007829
1022,5157,4997,99334,1007847
1023,2110,5594,100769,1009415
1024,3576,1801,99723,1009605
1025,4626,3465,99611,1009851
1026,1802,2802,99968,1010061
1027,4694,2783,100577,1010250
1028,3072,2890,99443,1011828
1029,1184,3512,98374,1012069
1030,5365,2401,99585,1012120
1031,1037,5783,99827,1013023
1032,3442,2139,101788,1014821
1033,5390,2310,99138,1015733
1034,3493,4211,99739,1019954
1035,3219,5217,100600,1021301
1036,4870,5644,99455,1021992
1037,4644,4969,102066,1023346
1038,3915,2250,99250,1023371
1039,990,4421,98856,1023763
1040,2262,2226,100697,1024833
1041,5447,1218,101281,1025142
1042,2283,4364,98857,1028535
1043,3135,3392,99007,1028539
1044,3717,4174,98418,1029141
1045,1068,4398,100455,1030997
1046,2878,2730,99820,1031840
1047,752,1471,101190,1033970
1048,1638,5980,98901,1034352
1049,5704,1886,99441,1036058
1050,3209,5723,100555,1036145
1051,3616,652,100119,1036180
1052,3964,5078,100961,1036555
1053,1699,226,99522,1038300
1054,1357,255,99003,1041337
1055,5440,2349,98406,1043769
1056,3325,987,100428,1045353
1057,3461,4112,99738,1045401
1058,4146,2875,100548,1045734
1059,650,4671,98322,1045785
1060,37,5721,99379,1046021
1061,4445,3852,99191,1049334
1062,493,1931,98432,1050096
1063,3064,5785,101271,1053071
1064,1955,697,101995,1053480
1065,1645,130,100905,1053597
1066,2311,5378,101673,1055006
1067,343,5650,100220,1055113
1068,1894,3217,100203,1055189
1069,1151,1920,101208,1056819
1070,4175,4458,99557,1056905
1071,4594,1834,100172,1057311
1072,4532,591,98650,1057649
1073,1601,3748,98849,1057810
1074,3920,262,100355,1058828
1075,4566,3397,98671,1058910
1076,5265,1579,100606,1059762
1077,1467,848,99928,1061777
1078,2203,1423,99146,1062367
1079,3548,3667,98529,1063820
1080,673,312,100830,1064508
1081,4499,2941,100316,1064803
1082,2621,2068,99933,1065044
1083,3522,3249,99898,1066258
1084,5811,4905,100689,1066836
1085,3954,1011,100432,1067194
1086,4765,1018,100579,1070986
1087,443,5770,102792,1073376
1088,3880,4330,99192,1076414
1089,2242,4022,100681,1076541
1090,66,1069,99548,1078047
1091,4288,4113,100977,1080229
1092,940,582,100296,1080330
1093,671,4245,101015,1080622
1094,2952,3143,100525,1081928
1095,4459,1895,100934,1084190
1096,1082,1598,99893,1087721
1097,1966,1828,100864,1094865
1098,5058,5425,98539,1095317
1099,5591,1696,98439,1096791
1100,5529,5743,98593,1099530
1101,1839,5038,99506,1100795
1102,3449,295,99277,1101315
1103,5220,29,99493,1103957
1104,5038,5009,99085,1104678
1105,3187,2991,98183,1105680
1106,3624,2682,99597,1106004
1107,2823,5073,99682,1106831
1108,3008,5452,99241,1107130
1109,4599,5535,100892,1107619
1110,3717,1070,100649,1108809
1111,5074,1544,100300,1109372
1112,68,5091,99723,1110188
1113,2907,4277,99334,1110789
1114,5272,5438,98735,1112249
1115,3121,2971,101139,1114823
1116,1350,5376,99780,1118686
1117,1759,4894,98261,1119092
1118,3518,4539,101528,1119285
1119,1153,2515,98896,1120032
1120,99,4858,99369,1122569
1121,338,4974,100102,1122991
1122,1913,1352,99264,1126115
1123,2633,3391,99020,1126702
1124,1498,451,99397,1126814
1125,2910,1104,101431,1128093
1126,4256,712,98897,1129671
1127,2530,3108,99480,1130347
1128,705,5119,99542,1131304
1129,846,5913,100500,1131736
1130,3920,4689,99972,1133214
1131,4369,5716,102662,1134568
1132,4135,3087,99945,1139084
1133,1975,1912,100917,1148548
1134,16,4034,99073,1148957
1135,109,5296,100582,1150463
1136,5931,1701,100157,1152557
1137,5456,1919,99611,1154788
1138,5197,1026,100865,1155331
1139,2023,3880,100964,1155332
1140,2528,398,98447,1155462
1141,4246,3206,99464,1157647
1142,4533,5112,100006,1157721
1143,4796,5941,101278,1158907
1144,1368,5513,98074,1159342
1145,3186,3282,100692,1159758
1146,4788,1563,99974,1161010
1147,5966,1773,100243,1161914
1148,5082,2512,98236,1162824
1149,1006,1153,98525,1163018
1150,925,5276,100522,1163136
1151,2262,3070,100452,1163939
1152,734,4447,98715,1164011
1153,3489,3157,100046,1164463
1154,3696,2778,100418,1164731
1155,341,3712,98920,1166474
1156,533,4983,99144,1166548
1157,5676,5757,100961,1167359
1158,609,4913,98656,1169783
1159,4526,2975,98482,1169789
1160,2205,4334,100661,1169891
1161,5041,1988,100895,1169901
1162,2802,2554,100356,1170215
1163,2787,2131,99507,1174081
1164,3313,5214,99437,1174271
1165,3068,5642,98652,1174774
1166,3526,4666,100068,1174925
1167,1888,578,99123,1176579
1168,3100,3489,99551,1178721
1169,3028,3793,102453,1179642
1170,57,4094,98375,1179664
1171,1695,1885,99942,1182649
1172,3456,1934,98928,1183151
1173,848,3042,99235,1183757
1174,941,5735,99985,1184157
1175,427,3869,100385,1184771
1176,5402,4780,99640,1185356
1177,2418,1229,100382,1185671
1178,3824,4322,99240,1188051
1179,2954,4700,100369,1189435
1180,3609,4927,99667,1190488
1181,5917,4891,100687,1192478
1182,5505,2489,100868,1192778
1183,5291,2004,100128,1196525
1184,4900,5335,98370,1197232
1185,5053,2093,100313,1197894
1186,40,429,101132,1197918
1187,4442,4913,98935,1199612
1188,184,2682,101297,1202847
1189,176,562,99823,1204435
1190,5284,4966,99438,1206149
1191,5304,2809,97228,1207257
1192,2408,4373,98823,1208562
1193,133,4710,101359,1208850
1194,3378,4202,100769,1209235
1195,4687,1719,98413,1209497
1196,4100,2895,99277,1210407
1197,105,1338,99167,1214723
1198,4598,1336,99488,1216294
1199,3088,4319,98872,1216357
1200,3332,4039,101185,1217634
1201,3762,2784,99876,1217666
1202,1849,2258,99215,1217763
1203,3383,3879,100558,1218177
1204,4128,2551,99991,1218753
1205,1886,736,100123,1219625
1206,5884,5699,99323,1220094
1207,80,4887,98990,1220584
1208,4822,5517,99996,1220702
1209,2371,3189,101214,1220883
1210,2260,2342,98997,1222272
1211,3048,590,97858,1223050
1212,3385,5068,100623,1224882
1213,5198,4599,100255,1225104
1214,639,3432,102059,1226913
1215,3554,5295,100217,1227486
1216,5071,5818,98624,1227717
1217,6004,4153,100106,1229327
1218,1581,890,99825,1230446
1219,5157,5275,101006,1231113
1220,649,4046,100775,1231448
1221,386,1632,98935,1233128
1222,2674,5949,99456,1234800
1223,3023,5465,97372,1235673
1224,4256,1117,101245,1235724
1225,5468,483,98846,1236324
1226,5895,1028,99773,1236635
1227,4346,4241,100154,1237498
1228,260,223,98595,1238984
1229,133,471,100385,1240773
1230,5590,4747,99551,1240897
1231,2045,3394,101379,1241869
1232,5333,1087,99704,1242194
1233,2303,3557,100802,1243527
1234,4666,5042,100471,1244461
1235,589,1726,99742,1244913
1236,5280,4497,99493,1247554
1237,5581,1030,98123,1248237
1238,562,4162,100998,1248716
1239,4063,3800,98391,1250498
1240,4310,336,100501,1250974
1241,2270,2631,99628,1252944
1242,5486,4284,100916,1253377
1243,4006,1292,98597,1254248
1244,2341,4840,98513,1254574
1245,5918,1558,100220,1255909
1246,5466,1227,100369,1256110
1247,2964,799,100328,1256139
1248,1285,2778,100324,1257841
1249,3562,1898,100282,1259386
1250,893,5265,100973,1259738
1251,2737,3814,101370,1260232
1252,5076,5578,99419,1261660
1253,1614,4275,100076,1262183
1254,3904,5123,99771,1262341
1255,1708,2495,100552,1263138
1256,1007,1753,98442,1263827
1257,3588,5615,98251,1266696
1258,5345,614,99668,1268300
1259,377,2761,100277,1268389
1260,1421,3610,100147,1268549
1261,5511,3361,99950,1271401
1262,5028,3869,98404,1272936
1263,3247,2404,98482,1274666
1264,4728,3991,101519,1275352
1265,501,3467,101330,1275412
1266,3491,1413,101732,1275587
1267,1617,4216,99139,1275689
1268,2800,3576,98781,1276477
1269,5089,381,100074,1278860
1270,3931,4089,99882,1281991
1271,5309,1178,101398,1283180
1272,1647,1845,99515,1283586
1273,5416,2791,98943,1284056
1274,4369,4675,100585,1285621
1275,2431,4298,99693,1286427
1276,655,1663,98837,1286518
1277,1048,3936,100443,1288592
1278,4538,723,100851,1293536
1279,5679,1878,101685,1293682
1280,4303,5833,100832,1294140
1281,3414,1250,99747,1294244
1282,1418,934,99315,1296646
1283,4280,4284,98975,1298328
1284,987,801,99675,1299906
1285,3361,230,102281,1301530
1286,2747,330,100547,1301570
1287,4837,1983,99152,1302467
1288,4105,1793,98991,1303118
1289,85,1740,100773,1303780
1290,279,3226,100304,1304673
1291,4393,4745,102496,1304705
1292,4387,2621,99879,1305398
1293,566,5940,99911,1307284
1294,28,981,100467,1308531
1295,5231,958,101256,1311070
1296,1238,4201,99664,1311332
1297,3767,4850,98273,1312121
1298,5248,4867,100395,1312812
1299,5647,4664,100389,1313600
1300,4044,195,100291,1315026
1301,5342,448,102919,1315874
1302,2959,1892,100000,1315883
1303,4969,1513,100188,1315884
1304,3245,17,101119,1316230
1305,4435,1215,101409,1317211
1306,1897,2859,98889,1318878
1307,1391,3677,99936,1325309
1308,1062,4797,99579,1325973
1309,5888,5949,98409,1326481
1310,994,262,99277,1326718
1311,3037,456,99291,1326956
1312,1710,5355,99762,1327071
1313,4279,5108,99841,1327082
1314,4325,2763,101307,1327172
1315,647,5437,101080,1327337
1316,2219,4485,99688,1327380
1317,25,2241,100992,1328286
1318,3173,3027,100052,1329860
1319,3503,1572,98846,1331229
1320,5966,1484,99287,1331478
1321,5937,4120,100328,1332899
1322,3848,4884,100189,1333177
1323,4611,5230,101727,1333748
1324,1007,271,99421,1334575
1325,1155,4963,99260,1335980
1326,5479,4660,100840,1336094
1327,922,335,98988,1336107
1328,225,633,98464,1337223
1329,192,2765,100753,1337564
1330,3009,2372,99398,1338928
1331,5036,3012,101848,1340323
1332,2682,3116,98951,1340365
1333,5354,2938,99308,1340676
1334,855,4995,98582,1341534
1335,5588,2060,98773,1342471
1336,4452,4099,100854,1342551
1337,370,5050,99270,1343157
1338,2620,5177,100086,1343462
1339,3392,768,99166,1343792
1340,1396,4492,99895,1344651
1341,3296,5165,98526,1345282
1342,338,2757,101913,1345514
1343,3114,3117,100341,1345670
1344,1767,5378,100313,1345694
1345,2174,2524,99536,1346830
1346,3720,786,99786,1347508
1347,4108,496,100746,1351097
1348,2195,5901,101455,1352107
1349,1447,5917,99663,1353389
1350,1889,273,99259,1355944
1351,5671,3310,100187,1356072
1352,4108,1568,101263,1359189
1353,4533,5252,101644,1362216
1354,1337,2995,100355,1362465
1355,3876,1234,100962,1365039
1356,3982,3063,98134,1365096
1357,1998,2181,100386,1365286
1358,4177,2694,98943,1366399
1359,4389,1592,100592,1367484
1360,1740,4302,98947,1369806
1361,893,3914,100932,1369808
1362,616,2038,98694,1370326
1363,5184,3885,98193,1370352
1364,2300,2107,100150,1370575
1365,1137,1435,100179,1374757
1366,4286,706,100550,1375236
1367,1540,5119,101561,1375425
1368,4283,5563,99437,1376416
1369,1187,2535,102310,1376705
1370,3385,2568,101640,1377094
1371,256,3332,99339,1377265
1372,3903,4235,100376,1377508
1373,3623,1764,100819,1377610
1374,5306,4816,100499,1378005
1375,4224,5419,101197,1378931
1376,3952,3263,99839,1380459
1377,5600,2551,99728,1381102
1378,2365,4566,101323,1381537
1379,2395,5198,100549,1381582
1380,1971,2078,99451,1382584
1381,903,1456,100728,1383489
1382,1285,4174,100706,1383645
1383,4494,641,101687,1384281
1384,3161,4449,102065,1385786
1385,4671,2154,100628,1386145
1386,5778,3077,100955,1386681
1387,3168,4354,100948,1387431
1388,4272,597,100113,1389580
1389,444,2203,100176,1390100
1390,3211,752,101181,1392355
1391,2875,3608,100526,1393735
1392,2494,2727,101424,1396290
1393,5424,3714,101058,1396504
1394,3971,553,98742,1396731
1395,1668,2449,99227,1398502
1396,4962,2073,99146,1399014
1397,3261,1029,101820,1399738
1398,5985,1299,99792,1399825
1399,1197,4472,101035,1400547
1400,2951,2465,100408,1400590
1401,3335,3688,99606,1402497
1402,1282,4749,99852,1404822
1403,1708,3074,102121,1404854
1404,4611,531,99399,1405468
1405,4396,3444,100672,1406558
1406,5057,463,100800,1407973
1407,5307,4878,100718,1409038
1408,4851,2119,99923,1409578
1409,3267,3711,100581,1409878
1410,4623,4862,100049,1413569
1411,714,3391,99883,1414611
1412,5018,206,99798,1416065
1413,1867,1153,101733,1417353
1414,3644,2325,98038,1419352
1415,2167,3264,99957,1419735
1416,2511,5034,100051,1420184
1417,4251,557,102849,1420534
1418,3846,4612,100403,1421535
1419,5924,1123,101590,1422267
1420,3296,4307,99997,1422292
1421,2706,1794,100591,1423013
1422,5602,609,99906,1424459
1423,2986,1761,102079,1425517
1424,1387,1126,99514,1425698
1425,5086,4543,101071,1425700
1426,3120,2762,98873,1427519
1427,4040,1079,101529,1429697
1428,3381,4141,99987,1430539
1429,3152,3514,100471,1432165
1430,5421,4285,99075,1432388
1431,1515,2793,99668,1432827
1432,408,5571,99431,1435174
1433,4959,5859,100472,1435855
1434,4,3929,99093,1435877
1435,4343,1012,99183,1439047
1436,4129,3450,98932,1440360
1437,952,5088,99052,1440897
1438,524,2317,100854,1441414
1439,1252,1660,101444,1442007
1440,1932,4443,100483,1444429
1441,4913,3081,99864,1444623
1442,550,1465,100367,1446800
1443,1228,1477,100902,1446978
1444,2973,79,99743,1449274
1445,5515,407,100470,1450114
1446,5837,5819,100059,1450508
1447,5977,441,100570,1450853
1448,4405,3839,98614,1451913
1449,1903,3402,99469,1453833
1450,5529,4026,101099,1454310
1451,5537,5083,99879,1455606
1452,2709,4430,101048,1455843
1453,3034,3172,101180,1456288
1454,3235,3429,100582,1457200
1455,458,5053,99390,1457977
1456,1553,2517,99718,1459253
1457,3038,471,98873,1460194
1458,4629,4333,101381,1460536
1459,1554,3867,100225,1461300
1460,225,4610,99002,1462404
1461,1388,5213,99244,1462460
1462,4281,1628,100310,1462518
1463,5728,4088,99787,1462590
1464,4551,5568,100013,1462846
1465,1073,4759,101415,1462942
1466,5238,4279,100875,1463477
1467,5774,352,99754,1463750
1468,1630,2480,97477,1466321
1469,205,2502,98974,1467973
1470,5499,1719,99630,1469350
1471,4585,944,100382,1470979
1472,1964,1272,99209,1471234
1473,661,5417,99472,1472075
1474,2863,2884,99772,1472205
1475,3599,3021,100320,1474457
1476,4068,3110,101139,1475697
1477,5457,5612,100717,1478120
1478,1598,1809,99432,1478937
1479,3889,2288,99802,1479397
1480,4765,1973,99747,1483008
1481,489,4231,100208,1484790
1482,4694,5183,99069,1487646
1483,1679,1520,99473,1490835
1484,1205,1926,101416,1491088
1485,3485,5016,99917,1491572
1486,4479,5861,100372,1492549
1487,5789,4292,98491,1494096
1488,2601,2513,100897,1494236
1489,907,862,99612,1495495
1490,1371,5938,98897,1495657
1491,1658,580,100757,1496435
1492,2077,2493,99077,1497227
1493,74,2704,100256,1497508
1494,1991,4584,100123,1497578
1495,3162,3452,97918,1498289
1496,1832,1102,101374,1498556
1497,4367,1767,98212,1498911
1498,40,1408,99811,1498961
1499,2279,5251,101251,1499892
1500,3575,191,100266,1501076
1501,2653,3548,99249,1501526
1502,2429,1654,98813,1502449
1503,707,5770,98799,1502669
1504,3982,3037,100790,1503209
1505,4902,5837,99216,1503955
1506,2174,4444,98326,1503996
1507,2172,2393,100329,1505306
1508,3471,2626,99538,1506329
1509,5236,285,100170,1506572
1510,911,2871,98349,1506921
1511,3071,3466,100123,1507201
1512,2114,3594,100060,1508592
1513,3051,5344,99972,1509899
1514,3600,2197,98309,1510261
1515,225,3155,99716,1510656
1516,1285,5690,101535,1510669
1517,5807,2675,101183,1511570
1518,501,5568,98995,1511825
1519,5861,708,97815,1511842
1520,4067,4684,100411,1511886
1521,4901,5145,97087,1515499
1522,5145,1839,100197,1516224
1523,4541,2729,99720,1517177
1524,562,2871,99495,1518033
1525,3507,2863,100395,1518741
1526,424,2479,99670,1519604
1527,4576,5264,99416,1519827
1528,595,2212,99015,1520644
1529,506,78,100842,1520830
1530,5091,4833,98111,1521203
1531,3847,2431,98677,1521639
1532,1357,2083,100813,1522792
1533,3117,3968,101090,1523129
1534,1302,4984,100248,1524714
1535,5402,3374,99859,1524715
1536,950,2216,99380,1525777
1537,3804,1276,99206,1526106
1538,2988,1355,100026,1528205
1539,3620,5249,98770,1528861
1540,5044,3844,99554,1531060
1541,4985,2033,101846,1532296
1542,364,350,98461,1533856
1543,2142,4267,101503,1534060
1544,3198,5966,101754,1535096
1545,643,4153,98410,1535592
1546,4527,391,99818,1537279
1547,2187,4388,100499,1537611
1548,41,1384,99491,1538029
1549,2707,4405,100225,1538039
1550,4401,2897,98706,1540577
1551,3404,2268,102048,1542053
1552,9,3424,100200,1542402
1553,4126,2324,96840,1543725
1554,4785,4094,99770,1543811
1555,914,3131,100381,1544924
1556,2406,3122,100823,1546421
1557,714,3697,100314,1547179
1558,2936,3595,101029,1548272
1559,4370,1715,99743,1548608
1560,3914,1537,100311,1549237
1561,2994,4415,100573,1549322
1562,4999,1453,99839,1549460
1563,1999,5321,98918,1550679
1564,2165,2056,101090,1551007
1565,4072,2130,103105,1551410
1566,471,3514,99219,1552285
1567,808,806,99341,1555250
1568,1878,4965,99874,1555555
1569,2184,2466,98049,1557017
1570,1830,4463,99843,1559257
1571,126,4092,98694,1560284
1572,555,11,99938,1560607
1573,4370,294,99189,1560973
1574,2853,3650,99367,1562207
1575,3807,3425,98724,1562599
1576,4439,225,99437,1567333
1577,3055,2118,100416,1570635
1578,5167,5111,98792,1570662
1579,2322,1114,100198,1570844
1580,444,2835,100532,1570872
1581,4033,1532,98163,1570918
1582,3391,2109,98783,1573101
1583,1765,3828,100726,1574154
1584,3216,1385,101307,1574688
1585,4071,3542,99856,1578138
1586,2676,298,98545,1578815
1587,3587,354,100882,1579000
1588,2276,4111,101902,1581701
1589,3790,2390,100940,1582242
1590,4786,3230,99671,1582419
1591,3281,3550,99230,1583643
1592,3522,2838,99886,1583715
1593,5774,648,100855,1584032
1594,158,2914,98839,1584386
1595,5445,5216,101040,1586035
1596,5991,3015,98316,1586860
1597,2217,2012,98714,1587305
1598,2566,835,100189,1587858
1599,4894,639,101757,1589493
1600,1792,3408,101764,1589710
1601,4674,4089,100448,1591257
1602,1323,288,99188,1592244
1603,2982,1866,101082,1592267
1604,5121,5435,101366,1592721
1605,2876,99,100327,1594055
1606,926,3818,100236,1594109
1607,3149,1076,99179,1594298
1608,213,402,100311,1594787
1609,223,375,99876,1600248
1610,650,1906,100017,1601388
1611,4680,2565,99302,1603793
1612,268,379,99396,1604492
1613,772,2747,101429,1604777
1614,962,458,102591,1604929
1615,3357,1137,99622,1605285
1616,876,3157,100837,1605892
1617,3303,5658,100100,1608173
1618,619,3613,101311,1608718
1619,5349,3006,99393,1609064
1620,2159,597,100990,1610017
